證券代號,證券名稱,產業別
0836,083624　台玻統一56購01,
0836,083625　金像電統一56購03,
0836,083626　台光電統一56購03,
0836,083627　台光電統一5C購01,
0836,083628　全新統一54購02,
0836,083629　志聖統一56購01,
0836,08362P　臺股指群益51售04,
0836,083630　大立光統一54購01,
0836,083631　健鼎統一54購01,
0836,083632　玉晶光統一56購03,
0836,083633　貿聯統一54購01,
0836,083634　神達統一52購04,
0836,083635　達興統一56購02,
0836,083636　矽力統一56購01,
0836,083637　矽力統一56購02,
0836,083638　訊芯統一56購01,
0836,083639　愛普統一56購01,
0836,08363P　緯穎永豐4A售03,
0836,083640　晶心科統一56購01,
0836,083641　富世達統一54購05,
0836,083642　勤誠統一5C購01,
0836,083643　T50反1中信53購02,
0836,083644　信錦中信4C購01,
0836,083645　佳能中信51購01,
0836,083646　台光電中信4C購01,
0836,083647　緯穎中信51購01,
0836,083648　雲豹中信51購01,
0836,083649　泓德中信4C購01,
0836,08364P　臺股指富邦4B售06,
0836,083650　T50正2群益51購03,
0836,083651　T50反1群益4C購07,
0836,083652　台泥群益52購02,
0836,083653　中砂群益4C購05,
0836,083654　大成鋼群益4C購03,
0836,083655　國巨群益52購02,
0836,083656　台積電群益56購01,
0836,083657　金像電群益51購04,
0836,083658　大立光群益4C購05,
0836,083659　奇鋐群益4C購02,
0836,08365P　臺股指富邦54售03,
0836,083660　日電貿群益4C購01,
0836,083661　緯創群益4C購01,
0836,083662　嘉澤群益4C購04,
0836,083663　牧德群益4C購04,
0836,083664　達興群益51購02,
0836,083665　jpp群益51購02,
0836,083666　中磊群益51購01,
0836,083667　訊芯群益4C購04,
0836,083668　穎崴群益54購01,
0836,083669　緯穎群益4C購04,
0836,08366P　台灣50元富4A售19,
0836,083670　鈺齊群益4C購01,
0836,083671　世紀鋼群益4C購07,
0836,083672　T50反1永豐52購01,
0836,083673　台積電永豐66購01,
0836,083674　智邦永豐4C購02,
0836,083675　聯發科永豐52購02,
0836,083676　長榮永豐4C購04,
0836,083677　奇鋐永豐56購02,
0836,083678　欣興永豐4C購03,
0836,083679　欣興永豐51購01,
0836,08367P　台灣50元富4A售20,
0836,083680　辛耘永豐52購02,
0836,083681　智易永豐54購01,
0836,083682　富世達永豐51購01,
0836,083683　勤誠永豐53購01,
0836,083684　世紀鋼永豐52購03,
0836,083685　元日2X富邦53購02,
0836,083686　台塑富邦51購01,
0836,083687　華新富邦52購01,
0836,083688　凱基金富邦53購01,
0836,083689　智原富邦4C購02,
0836,08368P　FBNQ2X元富4A售03,
0836,083690　辛耘富邦4C購02,
0836,083691　勤誠富邦4C購01,
0836,083692　勤誠富邦52購01,
0836,083693　T50反1元富4C購08,
0836,083694　S&P反1元富4C購01,
0836,083695　國企2X元富4C購01,
0836,083696　FBNQ2X元富4C購03,
0836,083697　元油反元富4C購02,
0836,083698　美債2X元富56購01,
0836,083699　元日2X元富56購01,
0836,08369P　台積電元富4A售32,
0837,083700　SGBR2X元富4C購03,
0837,083701　中502X元富4C購01,
0837,083702　台玻元富4C購02,
0837,083703　台積電元富4C購06,
0837,083704　台積電元富4C購07,
0837,083705　台積電元富4C購08,
0837,083706　台積電元富4C購09,
0837,083707　台積電元富4C購10,
0837,083708　台積電元富66購01,
0837,083709　華邦電元富51購02,
0837,08370P　台積電元富54售07,
0837,083710　台光電元富51購03,
0837,083711　台光電元富51購04,
0837,083712　聯發科元富51購08,
0837,083713　聯發科元富51購09,
0837,083714　長榮元富4C購03,
0837,083715　奇鋐元富51購05,
0837,083716　嘉澤元富51購03,
0837,083717　健策元富4C購01,
0837,083718　健策元富4C購02,
0837,083719　達興元富4C購02,
0837,08371P　華碩元富4A售01,
0837,083720　AES元富51購01,
0837,083721　雲豹元富4C購01,
0837,083722　T50反1國票4C購03,
0837,083723　T50反1國票52購01,
0837,083724　T50反1國票56購01,
0837,083725　道瓊反國票56購01,
0837,083726　元油反國票51購01,
0837,083727　元債2X國票53購01,
0837,083728　佳能國票51購01,
0837,083729　台光電國票51購03,
0837,08372P　緯創元富4A售04,
0837,083730　偉詮電國票51購01,
0837,083731　志聖國票51購02,
0837,083732　可成國票4C購01,
0837,083734　台積電凱基49購02,
0837,083735　偉訓國票4C購01,
0837,083736　融程電國票51購01,
0837,083737　貿聯國票51購03,
0837,083738　神達國票52購01,
0837,083739　訊連國票51購01,
0837,08373P　新日興元富4A售01,
0837,083740　邁達特國票52購01,
0837,083741　鈺邦國票51購01,
0837,083742　洋基國票51購01,
0837,083743　泓德國票52購01,
0837,083744　來億國票51購01,
0837,083745　ITH國票51購01,
0837,083746　T50反1凱基4C購06,
0837,083747　台光電凱基4C購05,
0837,083748　台光電凱基4C購07,
0837,083749　聯發科凱基51購07,
0837,08374P　創意元富4A售02,
0837,083750　可成凱基4C購02,
0837,083751　亞光凱基51購03,
0837,083752　亞光凱基51購04,
0837,083753　日電貿凱基4C購01,
0837,083754　緯創凱基4C購06,
0837,083755　辛耘凱基4C購01,
0837,083756　神達凱基55購01,
0837,083757　達興凱基4C購01,
0837,083758　昇陽半凱基4C購04,
0837,083759　振樺電凱基4C購01,
0837,08375P　神達元富4A售03,
0837,083760　勤誠凱基4C購03,
0837,083761　臺股指凱基4C購22,
0837,083762　道瓊2X元大51購01,
0837,083763　統一元大4C購02,
0837,083764　美時元大4C購01,
0837,083765　金寶元大4C購01,
0837,083766　智邦元大4C購05,
0837,083767　鴻準元大4C購04,
0837,083768　金像電元大4C購10,
0837,083769　金像電元大54購01,
0837,08376P　中華國票4B售01,
0837,083770　台光電元大4C購16,
0837,083771　台光電元大54購01,
0837,083772　偉詮電元大4C購01,
0837,083773　聯發科元大51購25,
0837,083774　聯發科元大54購03,
0837,083775　雄獅元大4C購02,
0837,083776　奇鋐元大51購09,
0837,083777　奇鋐元大54購06,
0837,083778　亞光元大4C購05,
0837,083779　緯創元大4C購08,
0837,08377P　英業達國票4B售01,
0837,083780　緯創元大51購03,
0837,083781　群創元大4C購04,
0837,083782　牧德元大4C購02,
0837,083783　貿聯元大51購04,
0837,083784　神達元大4C購09,
0837,083785　日月光元大4C購02,
0837,083786　jpp元大4C購02,
0837,083787　迎廣元大4C購01,
0837,083788　聯茂元大4C購05,
0837,083789　迅得元大4C購02,
0837,08378P　漢唐國票4B售03,
0837,083790　穎崴元大54購02,
0837,083791　緯穎元大51購09,
0837,083792　復盛元大4C購01,
0837,083793　ITH元大4C購06,
0837,083794　世紀鋼元大4C購03,
0837,083795　元大金中信4C購01,
0837,083796　富世達中信4C購02,
0837,083797　台達電永豐4C購01,
0837,083798　華邦電永豐4C購02,
0837,083799　漢唐永豐51購03,
0837,08379P　長榮國票4B售05,
0838,083800　全新永豐4C購02,
0838,083801　萬海永豐4C購04,
0838,083802　國泰金永豐51購01,
0838,083803　健策永豐52購03,
0838,083804　訊芯永豐51購03,
0838,083805　富世達永豐52購02,
0838,083806　昇陽半永豐4C購01,
0838,083807　世紀鋼永豐56購01,
0838,083808　華新統一56購01,
0838,083809　台玻統一56購02,
0838,08380P　牧德國票4B售01,
0838,083810　第一銅統一56購01,
0838,083811　聯電統一56購01,
0838,083812　智邦統一54購02,
0838,083813　佳能統一54購01,
0838,083814　台光電統一56購04,
0838,083815　台光電統一56購05,
0838,083816　台光電統一56購06,
0838,083817　漢唐統一55購03,
0838,083818　漢唐統一56購01,
0838,083819　志聖統一54購03,
0838,08381P　精銳國票4B售02,
0838,083820　志聖統一55購03,
0838,083821　景碩統一54購01,
0838,083822　緯創統一56購02,
0838,083823　新日興統一56購02,
0838,083824　碩天統一56購01,
0838,083825　碩天統一56購02,
0838,083826　碩天統一56購03,
0838,083827　碩天統一56購04,
0838,083828　世芯統一56購03,
0838,083829　貿聯統一56購01,
0838,08382P　富世達國票4B售01,
0838,083830　中磊統一56購01,
0838,083831　訊芯統一56購02,
0838,083832　采鈺統一56購01,
0838,083833　富世達統一59購01,
0838,083834　振樺電統一56購02,
0838,083835　勤誠統一55購02,
0838,083836　勤誠統一56購01,
0838,083837　美利達統一56購01,
0838,083838　華邦電群益4C購02,
0838,083839　海悅群益51購01,
0838,08383P　台積電國泰51售02,
0838,083840　金像電群益4C購05,
0838,083841　技嘉群益51購01,
0838,083842　聯發科群益51購06,
0838,083843　亞光群益4C購06,
0838,083844　京鼎群益4C購01,
0838,083845　嘉澤群益4C購05,
0838,083846　辛耘群益51購01,
0838,083847　海華群益51購01,
0838,083848　神達群益4C購02,
0838,083849　精銳群益51購03,
0838,08384P　T50反1台新4A售04,
0838,083850　瀚宇博群益51購01,
0838,083851　富世達群益52購02,
0838,083852　鴻海國票49購01,
0838,083853　昇陽半群益4C購02,
0838,083854　勤誠群益52購01,
0838,083855　臺股指群益54購13,
0838,083856　聯發科第一56購03,
0838,083857　T50反1凱基55購01,
0838,083858　道瓊銀凱基59購01,
0838,083859　光寶科凱基4C購02,
0838,08385P　國企2X凱基4B售03,
0838,083860　金寶凱基4C購01,
0838,083863　智邦凱基4C購05,
0838,083864　鴻準凱基51購02,
0838,083865　金像電凱基54購01,
0838,083866　微星凱基4C購02,
0838,083867　華通統一47購01,
0838,083868　華通統一49購01,
0838,083869　大立光凱基4C購05,
0838,08386P　中鋼凱基4B售03,
0838,083870　奇鋐凱基54購02,
0838,083871　嘉澤凱基4C購05,
0838,083872　牧德凱基4C購01,
0838,083873　貿聯凱基53購01,
0838,083874　精銳凱基4C購02,
0838,083875　聯茂凱基4C購03,
0838,083876　迅得凱基4C購03,
0838,083878　鈺邦凱基4C購01,
0838,083879　聯發科統一4B購01,
0838,08387P　鴻海凱基4A售15,
0838,083880　訊芯凱基4C購01,
0838,083881　穎崴凱基54購01,
0838,083882　泓德凱基4C購03,
0838,083883　鈺齊凱基4C購01,
0838,083884　T50正2元富56購01,
0838,083885　日本2X元富4C購01,
0838,083886　群臺2X元富4C購01,
0838,083887　永續息元富4C購01,
0838,083888　華通元富54購01,
0838,083889　技嘉元富51購04,
0838,08388P　英業達凱基4A售01,
0838,083890　技嘉元富51購05,
0838,083891　漢唐元富4C購02,
0838,083892　元大金元富4C購01,
0838,083893　欣興元富4C購04,
0838,083894　緯創元富4C購03,
0838,083895　新日興元富51購01,
0838,083896　玉晶光元富4C購02,
0838,083897　貿聯元富4C購02,
0838,083898　上品元富4C購01,
0838,083899　jpp元富4C購02,
0838,08389P　聯發科凱基4A售10,
0839,083901　jpp元富56購01,
0839,083902　聯茂元富4C購01,
0839,083903　鈺邦元富53購01,
0839,083905　鈺邦元富54購01,
0839,083906　訊芯元富4C購01,
0839,083907　緯穎元富4C購03,
0839,083908　富世達元富4C購03,
0839,083909　世紀鋼元富4C購03,
0839,08390P　萬海凱基4B售01,
0839,083910　台達電兆豐51購01,
0839,083911　大立光兆豐4C購01,
0839,083912　玉晶光兆豐4C購01,
0839,083913　創意兆豐4C購01,
0839,083917　穎崴兆豐53購01,
0839,083918　富世達兆豐53購01,
0839,083919　T50反1國票52購02,
0839,08391P　奇鋐凱基53售02,
0839,083920　S&P反1國票52購01,
0839,083921　臺指反國票52購02,
0839,083922　美債2X國票56購01,
0839,083923　FB越南國票51購01,
0839,083924　智邦國票51購03,
0839,083925　鴻準國票51購01,
0839,083926　致茂國票51購01,
0839,083927　聯發科國票51購02,
0839,083928　星宇國票51購01,
0839,083929　凱基金國票53購01,
0839,08392P　緯創凱基4B售01,
0839,083930　玉山金國票51購01,
0839,083931　晟銘電國票52購01,
0839,083932　奇鋐國票51購04,
0839,083933　建漢國票51購01,
0839,083934　景碩國票51購02,
0839,083935　健策國票53購01,
0839,083936　海華國票4C購01,
0839,083937　致伸國票51購01,
0839,083938　達興國票4C購01,
0839,083939　jpp國票51購03,
0839,08393P　緯穎凱基4A售11,
0839,083940　jpp國票51購04,
0839,083941　飛捷國票52購01,
0839,083942　富世達國票51購03,
0839,083943　連加國票51購01,
0839,083944　致新國票51購01,
0839,083945　晟銘電國泰51購01,
0839,083946　昇陽半國泰51購02,
0839,083947　滬深2X富邦53購01,
0839,083948　士電富邦4C購01,
0839,083949　金像電富邦51購02,
0839,08394P　臺股指凱基51售07,
0839,083950　萬海富邦52購01,
0839,083951　碩天富邦4C購01,
0839,083952　健策富邦52購01,
0839,083953　貿聯富邦52購02,
0839,083954　精銳富邦4C購02,
0839,083955　聯茂富邦52購01,
0839,083956　昇陽半富邦52購01,
0839,083957　士電元大4C購05,
0839,083958　中砂元大51購01,
0839,083959　中砂元大55購01,
0839,08395P　臺股指凱基53售04,
0839,083960　中砂元大56購01,
0839,083961　美時元大4C購02,
0839,083962　大成鋼元大4C購06,
0839,083963　鴻準元大4C購05,
0839,083964　金像電元大54購02,
0839,083965　佳能元大4C購02,
0839,083966　佳能元大4C購03,
0839,083967　技嘉元大4C購05,
0839,083968　台光電元大4C購17,
0839,083969　全新元大4C購03,
0839,08396P　臺股指凱基53售05,
0839,083970　奇鋐元大4C購12,
0839,083971　奇鋐元大4C購13,
0839,083972　奇鋐元大51購10,
0839,083973　亞光元大51購01,
0839,083974　嘉澤元大51購06,
0839,083975　智易元大4C購02,
0839,083976　貿聯元大4C購06,
0839,083977　神達元大51購06,
0839,083978　精銳元大4C購04,
0839,083979　jpp元大4C購03,
0839,08397P　元金2X元大4B售02,
0839,083980　jpp元大4C購04,
0839,083981　jpp元大4C購05,
0839,083982　聯茂元大4C購06,
0839,083983　穎崴元大51購02,
0839,083984　緯穎元大4C購19,
0839,083985　ITH元大4C購07,
0839,083986　昇陽半元大4C購04,
0839,083987　世紀鋼元大51購02,
0839,083988　臺股指元大51購07,
0839,083989　臺股指元大51購08,
0839,08398P　鴻海元大4A售33,
0839,083990　臺股指元大55購02,
0839,083991　臺指2X中信53購01,
0839,083992　華友聯中信4C購01,
0839,083993　全新中信4C購01,
0839,083994　凱基金中信4C購01,
0839,083995　健策中信4C購01,
0839,083996　神達中信4C購01,
0839,083997　世紀鋼中信4C購01,
0839,083998　亞力永豐52購01,
0839,083999　鴻準永豐52購01,
0839,08399P　鴻海元大4A售34,
0840,084000　台光電永豐4C購02,
0840,084001　毅嘉永豐4C購01,
0840,084002　建準永豐51購01,
0840,084003　亞光永豐52購03,
0840,084004　嘉澤永豐52購01,
0840,084005　牧德永豐4C購03,
0840,084006　貿聯永豐4C購02,
0840,084007　世紀鋼永豐52購04,
0840,084008　聯發科台新4C購02,
0840,084009　奇鋐台新4C購02,
0840,08400P　台積電元大4A售57,
0840,084010　富世達台新4C購01,
0840,084011　華新統一56購02,
0840,084012　美時統一66購01,
0840,084013　第一銅統一56購02,
0840,084014　台積電統一56購06,
0840,084015　漢唐統一56購02,
0840,084016　聯發科統一56購05,
0840,084017　全新統一54購03,
0840,084018　萬海統一56購03,
0840,084019　奇鋐統一56購01,
0840,08401P　台積電元大4A售58,
0840,084021　奇鋐統一5C購01,
0840,084022　亞光統一66購01,
0840,084023　融程電統一54購02,
0840,084024　健策統一56購01,
0840,084025　神達統一56購02,
0840,084026　世紀鋼統一56購01,
0840,084027　光寶科群益4C購02,
0840,084028　金寶群益4C購02,
0840,084029　華邦電群益51購02,
0840,08402P　鴻海富邦4A售10,
0840,084030　智邦群益4C購03,
0840,084031　順德群益51購01,
0840,084032　鴻準群益4C購05,
0840,084033　佳能群益4C購02,
0840,084034　微星群益52購01,
0840,084035　晟銘電群益51購01,
0840,084036　奇鋐群益4C購03,
